cycle,VS1_std,VS1_max,PS1_std,PS1_max,PS1_median,PS2_std,PS2_max,PS2_median,PS3_std,PS3_max,PS3_median,PS5_mean,PS5_max,PS6_mean,PS6_max,FS1_median,FS1_std,FS1_max,FS2_median,FS2_std,FS2_max,TS1_mean,TS1_max,TS1_std,TS2_mean,TS2_max,TS2_std,TS3_mean,TS3_max,TS3_std,TS4_mean,TS4_max,TS4_std,EPS1_median,EPS1_std,EPS1_max,CE_value,CE_diff,CP,CP_delta,SE,SE_delta,valve_optimal
2070,0.0248833663499124,0.586,14.064265294924676,191.87,156.35,47.15476725631258,167.34,130.06,0.926653878939826,9.383,2.305,9.870627666666593,9.923,9.754081833333345,9.805,7.82,2.980749633071928,19.694,10.1485,0.0151913325022597,10.196,36.05246666666666,36.254,0.1619942943823301,41.68933333333332,41.828,0.0936900165921622,38.94666666666665,39.102,0.0858375814866672,30.98931666666666,31.07,0.037861250557599,2479.8,187.6582653078366,2953.4,47.513,0.1529999999999987,2.187,0.0029999999999996,67.935,-0.2349999999999994,1
2071,0.0201059622379562,0.582,14.054619089570318,191.82,156.36,47.156471446577136,167.38,130.07999999999998,0.930822473127617,9.5,2.32,9.869448999999936,9.917,9.753055333333288,9.8,7.824999999999999,2.986461330135381,19.633,10.149,0.0147912928973758,10.199,36.05121666666666,36.254,0.149730615922838,41.67788333333333,41.82,0.087404590436536,38.92605,39.098,0.0776704086050888,30.97313333333332,31.066,0.0199554305651252,2479.6,187.2245129460622,2951.4,47.172,-0.3410000000000011,2.163,-0.024,68.01,0.0750000000000028,1
2072,0.0225922528094399,0.596,14.06591886565727,191.77,156.34,47.15367151365457,167.23,130.125,0.9275158615263124,9.602,2.305,9.86672566666662,9.918,9.74984616666664,9.802,7.829,2.990910893347063,19.939,10.1475,0.0164076732595415,10.214,36.03771666666666,36.246,0.1595190963188897,41.66546666666664,41.801,0.0841690121058226,38.936833333333325,39.098,0.0814400406801765,30.974416666666663,31.055,0.0156944248620779,2477.8,187.84376006434556,2949.8,47.139,-0.0329999999999941,2.159,-0.004,68.065,0.0549999999999926,1
2073,0.0219974317966829,0.581,14.180096635099224,191.79,155.5,46.96942252910347,167.06,129.47,0.8998806639533461,9.422,2.227,9.872766333333349,9.92,9.755010666666688,9.806,7.4995,2.8798566647572,19.769,10.149,0.0146367703849263,10.199,36.01091666666667,36.184,0.1582782672605609,41.64676666666666,41.762,0.0687509301426554,38.90425,39.102,0.0937847562692076,30.96954999999999,30.996,0.0293098149812875,2501.8,188.56838925007983,2983.8,47.186,0.046999999999997,2.159,0.0,68.037,-0.0279999999999915,1
2074,0.0185849401398013,0.576,14.28469544656789,191.35,155.56,47.56126362592486,167.05,129.48,0.9075781331910842,9.422,2.219,9.878284499999973,9.931,9.760401666666729,9.81,7.491,2.935798103498388,20.479,10.15,0.0142943241087187,10.201,35.96641666666667,36.18,0.1508811735475088,41.61411666666668,41.699,0.0425014821941608,38.83151666666667,39.012,0.0817784298083609,30.886833333333332,30.906,0.0104592294279254,2501.6,190.8438688578182,2981.4,47.514,0.3280000000000029,2.172,0.0130000000000003,64.469,-3.568000000000012,0
2075,0.0169849634397854,0.577,14.286626132844154,191.35,155.51,47.54440901753334,166.94,129.5,0.9063328672674684,9.344,2.219,9.882101166666654,9.929,9.76468516666667,9.819,7.488,2.936443917210138,20.479,10.153,0.0147474354749726,10.201,35.92933333333333,36.102,0.1392780010695192,41.57191666666665,41.652,0.0471015101656729,38.822983333333326,38.953,0.0714665956498934,30.888416666666654,30.91,0.0127814638914729,2499.8,191.30479645800884,2982.4,47.453,-0.0609999999999999,2.155,-0.0170000000000003,64.347,-0.1219999999999998,0
2076,0.0212082690940609,0.6,14.252878181191926,191.33,155.53,47.5819470937663,166.84,129.5,0.9069614179923556,9.437,2.219,9.886079666666673,9.936,9.767703166666667,9.816,7.479,2.922874118532644,20.142,10.154,0.0141405646143528,10.196,35.90485,36.105,0.1501796466608788,41.54643333333332,41.613,0.0467722091419959,38.79755,38.93,0.063275942626359,30.8885,30.906,0.011891458264696,2499.6,190.6231926060558,2981.6,47.357,-0.0960000000000036,2.16,0.0050000000000003,64.385,0.0380000000000109,0
2077,0.0186302939619144,0.581,14.254263904323723,191.32,155.53,47.583618244696005,166.84,129.505,0.902636055362518,9.398,2.211,9.890038833333316,9.939,9.772901499999971,9.821,7.482,2.92599434442862,20.316,10.158,0.0151344102245059,10.211,35.882533333333335,36.09,0.1526288804297633,41.53366666666668,41.598,0.0549328300673564,38.79608333333333,38.937,0.0632662631779148,30.89218333333332,30.922,0.0138851117274443,2499.6,190.67006906242065,2978.4,47.428,0.0709999999999979,2.155,-0.0050000000000003,64.243,-0.1420000000000101,0
2078,0.019264850460796,0.595,14.250127708525357,191.32,155.56,47.56262858913716,166.87,129.52,0.9082712184333184,9.227,2.219,9.889318333333412,9.935,9.771738499999932,9.821,7.479,2.9266643706682927,20.268,10.156,0.01470951751071,10.198,35.86921666666669,36.078,0.1474507779596438,41.51458333333334,41.59,0.0619639839804899,38.78723333333332,38.93,0.0560122161816683,30.910549999999997,30.988,0.0364209964587855,2499.6,190.641736106245,2977.4,47.44,0.0120000000000004,2.163,0.008,64.208,-0.0349999999999965,0
2079,0.0209068082874541,0.595,14.251283543693486,191.27,155.53,47.56794414839333,166.79,129.45999999999998,0.9037131456271194,9.289,2.219,9.89234850000003,9.943,9.774793999999954,9.823,7.486,2.925646883325096,20.353,10.159,0.0144325799089052,10.2,35.8655,36.09,0.1612398466124095,41.49543333333335,41.586,0.0759518952724694,38.77883333333333,38.93,0.0513037371575181,30.91048333333333,30.988,0.0367024183688801,2499.2,190.68236036186215,2977.8,47.193,-0.2469999999999999,2.136,-0.0269999999999996,64.372,0.1640000000000014,0
2080,0.0247552710816844,0.622,14.256327660814955,191.27,155.53,47.574418432757206,166.84,129.45,0.906951338664981,9.367,2.219,9.892580000000004,9.941,9.773615833333317,9.823,7.473,2.924843421653691,20.188,10.159,0.0142981056919193,10.201,35.86479999999999,36.023,0.1525150506604722,41.48615,41.586,0.0799474032607404,38.778416666666665,38.941,0.0523253484498238,30.897049999999968,30.918,0.0121577554239732,2497.8,190.73637868999063,2977.4,47.382,0.189,2.159,0.0229999999999996,64.617,0.2450000000000045,0
2081,0.0286175788495295,0.612,14.246897953074354,191.32,155.52,47.565664642025176,166.84,129.49,0.90932600769142,9.492,2.219,9.89657183333332,9.946,9.7778588333333,9.831,7.487500000000001,2.927759972524516,20.369,10.163,0.0147055498705417,10.212,35.86548333333333,36.023,0.1564642691291677,41.48611666666667,41.586,0.0751847648799698,38.780583333333325,38.941,0.0510401276719442,30.90269999999999,30.922,0.0120511621213298,2500.6,191.0033941236677,2979.0,47.1,-0.2819999999999965,2.143,-0.016,64.293,-0.323999999999998,0
2082,0.0273566680744492,0.615,14.25713981926108,191.33,155.57,47.56948512044009,167.02,129.515,0.909852852604312,9.492,2.219,9.897357833333276,9.944,9.77940633333335,9.829,7.486499999999999,2.936806341891109,20.479,10.162,0.0141048952142118,10.216,35.87786666666667,36.09,0.1553192956970236,41.47774999999999,41.582,0.0789697700153108,38.789400000000015,38.937,0.0551663739388346,30.899799999999985,30.918,0.0117758730649015,2500.4,191.57248346221903,2985.0,47.253,0.1529999999999987,2.161,0.0180000000000002,64.479,0.1859999999999928,0
2083,0.0236391122320328,0.622,14.242728637528764,191.28,155.56,47.56052599988892,166.94,129.435,0.9016605992225946,9.109,2.211,9.896008000000036,9.945,9.778293499999965,9.827,7.483,2.9271791905082374,20.321,10.163,0.0132697830600072,10.201,35.86361666666666,36.027,0.1502512124282475,41.46683333333333,41.574,0.0834664586376706,38.77881666666668,38.937,0.0555574192719402,30.899616666666645,30.922,0.0147614840862759,2498.0,191.58543339855976,2983.0,47.287,0.0339999999999989,2.159,-0.0020000000000002,64.496,0.0169999999999959,0
2084,0.0229781030622412,0.609,14.186965945206618,191.25,155.55,47.31598220104807,166.99,129.485,0.8986481606940274,9.398,2.195,9.893721333333266,9.943,9.775564333333309,9.824,7.484,2.911544996228634,18.967,10.16,0.0150675532276183,10.216,35.85663333333332,36.023,0.1495661484707075,41.46689999999999,41.574,0.0847728170375059,38.77358333333334,38.937,0.0509420713435207,30.89756666666664,30.918,0.0113037666838507,2496.4,190.0437493168734,2973.8,47.333,0.0459999999999993,2.16,0.0010000000000003,64.479,-0.0169999999999959,0
2085,0.0278880885007557,0.617,14.1942620229809,191.31,155.55,47.32123745443456,166.91,129.45,0.9005628473005033,9.367,2.211,9.8999886666666,9.949,9.781250666666654,9.833,7.486499999999999,2.8945097598181984,19.233,10.162,0.0140017325424505,10.205,35.854599999999984,36.023,0.1585423217838391,41.46705,41.574,0.0810961816484961,38.78736666666666,38.93,0.0546439838568844,30.89968333333332,30.922,0.0111651571624977,2497.4,189.74085478482127,2977.2,47.287,-0.0459999999999993,2.152,-0.008,64.377,-0.1020000000000038,0
2086,0.0289333932150698,0.641,14.192569697228864,191.31,155.6,47.32102333243731,166.83,129.495,0.9030369390020392,9.5,2.219,9.90294866666669,9.952,9.783851166666649,9.831,7.491,2.901329146493213,19.956,10.165,0.0139791497492821,10.203,35.85343333333332,36.027,0.154537293690692,41.46833333333333,41.586,0.087485333718396,38.76723333333332,38.937,0.066589144192532,30.90056666666665,30.922,0.0116143783867555,2502.0,189.58276416073105,2981.0,46.934,-0.3530000000000015,2.159,0.0069999999999996,64.498,0.1210000000000093,0
2087,0.0294963178780264,0.626,14.194752703909788,191.38,155.61,47.33017859557796,166.91,129.52,0.9021580450829778,9.344,2.211,9.901836666666666,9.95,9.783584333333293,9.837,7.4765,2.8926756185520137,19.616,10.164,0.0144729879073031,10.21,35.850500000000004,36.027,0.1562431286624705,41.46450000000001,41.582,0.0827906283077566,38.75675,38.93,0.0646121741690181,30.90248333333332,30.934,0.0170129478774323,2499.8,190.106117503774,2979.8,46.795,-0.1389999999999958,2.14,-0.0189999999999996,64.448,-0.0500000000000113,0
2088,0.0295905199355553,0.624,14.206909260618716,191.39,155.55,47.29192045924908,167.1,129.45,0.9029151788898006,9.523,2.211,9.898495499999962,9.948,9.780291666666622,9.829,7.477,2.89399509047288,19.761,10.164,0.0143006705852395,10.209,35.85684999999999,36.023,0.1607656284413298,41.44138333333333,41.559,0.0786761419410887,38.77239999999999,38.926,0.0471471551346229,30.895199999999985,30.918,0.0140481013856809,2499.6,190.0723906554565,2981.4,46.872,0.0769999999999981,2.158,0.0179999999999997,64.449,0.0010000000000047,0
2089,0.0272560313130479,0.615,14.20140476112676,191.3,155.6,47.29478324901228,167.09,129.515,0.8986706158945006,9.312,2.211,9.899662333333293,9.947,9.781185833333298,9.833,7.478,2.899467892577712,19.809,10.163,0.0145628566791602,10.216,35.86894999999999,36.027,0.153778998918821,41.44296666666666,41.559,0.0898303422874483,38.76109999999998,38.855,0.0467520324945653,30.898266666666657,30.93,0.0146019114916176,2499.2,190.86654193463005,2983.0,47.099,0.2269999999999967,2.157,-0.0009999999999998,64.29,-0.1589999999999918,0
2090,0.0265938005179534,0.617,14.207732075542902,191.38,155.55,47.323715283558606,166.84,129.43,0.8997063070433441,9.422,2.211,9.898172999999952,9.946,9.780511666666632,9.834,7.485,2.9018589390065195,19.099,10.163,0.0148519639085922,10.209,35.86045,36.035,0.1503895985629737,41.445816666666666,41.562,0.0843858152725258,38.7796,38.937,0.0517943128872047,30.901149999999987,30.918,0.0127010275842116,2499.6,189.41852303616332,2975.6,47.005,-0.093999999999994,2.162,0.0049999999999998,64.405,0.1149999999999948,0
2091,0.0263011406596748,0.606,14.20260487255976,191.33,155.56,47.30797444525345,166.86,129.445,0.8983226581615099,9.477,2.211,9.8989863333333,9.952,9.781759,9.831,7.476,2.9033143126025704,19.073,10.163,0.0138644682841187,10.216,35.866149999999976,36.023,0.1513468152112112,41.441783333333326,41.574,0.0865132676543075,38.78688333333334,38.937,0.0554828089627361,30.90116666666665,30.922,0.0140280187743836,2499.6,189.7414602790431,2977.6,46.937,-0.0680000000000049,2.161,-0.0009999999999998,64.268,-0.1370000000000004,0
2092,0.0293857838722282,0.617,14.194513954872075,191.39,155.61,47.32805389449834,166.81,129.51,0.9031125729543564,9.383,2.219,9.898630166666685,9.949,9.78084199999994,9.835,7.4785,2.893349469211242,19.386,10.164,0.0143804340579499,10.212,35.85685,36.027,0.1520378883421023,41.44120000000001,41.559,0.080296231205222,38.75931666666664,38.93,0.0702251805885939,30.90114999999998,30.922,0.0112578785971635,2497.6,189.56388307720115,2981.6,46.959,0.0220000000000055,2.159,-0.0020000000000002,64.25,-0.0180000000000006,0
2093,0.0245197026737486,0.6,14.219728117902472,191.33,155.58,47.29827124606587,166.87,129.485,0.9024338579555584,9.445,2.211,9.892368166666651,9.939,9.774936999999952,9.823,7.479,2.903210965324289,20.109,10.159,0.0141157765449869,10.194,35.859199999999994,36.02,0.1523159962442046,41.44426666666665,41.574,0.0856551752058672,38.77545,38.937,0.0578280399407574,30.901299999999974,30.922,0.0114629839047257,2496.8,189.8772677075695,2973.8,46.731,-0.2280000000000015,2.131,-0.028,64.531,0.2810000000000059,0
2094,0.0186190170688511,0.597,14.15650696352157,191.38,155.6,47.097224459159925,167.09,129.435,0.9001353221582419,9.414,2.219,9.89372733333332,9.948,9.775847666666618,9.828,7.487,2.890791503345623,19.194,10.158,0.0146890072427826,10.207,35.85008333333333,36.027,0.1497980891537821,41.44178333333331,41.57,0.0843869400423865,38.78375000000001,38.941,0.0544621233643711,30.89754999999997,30.922,0.0180690061445239,2497.6,188.8709277802145,2975.8,47.053,0.3219999999999956,2.155,0.024,64.271,-0.2600000000000051,0
2095,0.0218632821722776,0.584,14.159388776943022,191.34,155.6,47.11781136942901,166.99,129.48,0.8956620047259776,9.281,2.211,9.895395333333312,9.948,9.77796899999997,9.828,7.4785,2.8994588584208283,18.931,10.16,0.0149482669388168,10.214,35.84383333333333,36.012,0.1513698094371521,41.4442,41.562,0.0834251516762377,38.76916666666667,38.93,0.0568015178439676,30.897349999999985,30.918,0.0131533652328652,2498.2,189.05852645069865,2977.6,46.935,-0.117999999999995,2.144,-0.0109999999999996,64.438,0.1670000000000016,0
2096,0.0210868261549275,0.604,14.157476776226776,191.38,155.59,47.11958159907237,167.08,129.52,0.8976485506143651,9.414,2.211,9.89499633333328,9.943,9.776030166666642,9.827,7.477,2.895719413420032,19.023,10.156,0.0146179157654034,10.206,35.83621666666667,36.023,0.1555175167709381,41.45226666666668,41.582,0.0863210143251582,38.772333333333336,38.949,0.0569706039770876,30.896933333333315,30.918,0.010369228705878,2497.8,188.8389246896845,2975.8,46.793,-0.142000000000003,2.135,-0.0090000000000003,64.371,-0.0670000000000072,0
2097,0.0243437888689738,0.596,14.156573630311293,191.38,155.61,47.11439714062856,166.91,129.495,0.8956506079521211,9.25,2.211,9.893485833333315,9.944,9.775469833333297,9.828,7.474,2.8979344917938423,18.828,10.158,0.0136641681348712,10.2,35.837583333333335,36.012,0.1586188579280392,41.42725,41.535,0.0768404962529956,38.76588333333335,38.859,0.049347639741153,30.893149999999988,30.918,0.0122028407362343,2501.8,188.4446442780377,2978.8,47.088,0.2950000000000017,2.162,0.0270000000000001,64.144,-0.2269999999999896,0
2098,0.0186321133991158,0.584,14.177972638959377,191.38,155.58,47.08523857009727,167.16,129.48,0.8952395526949329,9.414,2.195,9.89313333333331,9.946,9.77596116666666,9.83,7.473,2.8807502137948986,19.641,10.158,0.0145532407702575,10.209,35.840716666666644,36.02,0.1566192718910537,41.43005000000001,41.543,0.0796261231727709,38.75006666666666,38.859,0.0555645499310451,30.89318333333333,30.91,0.0148740379739231,2498.0,189.62894495770144,2977.6,46.902,-0.1859999999999999,2.143,-0.0190000000000001,64.168,0.0240000000000009,0
2099,0.0165709823977674,0.587,14.15813881066832,191.38,155.63,47.12253647765178,167.25,129.495,0.8957754018846795,9.383,2.211,9.892859333333323,9.945,9.774726166666635,9.825,7.479,2.897637711466277,18.974,10.158,0.0147139431297754,10.201,35.83871666666667,36.02,0.1508875540089451,41.43235000000001,41.559,0.08331211989881,38.748466666666666,38.875,0.0607376873667964,30.89541666666665,30.918,0.0156327466672232,2499.6,188.84216797203263,2975.8,46.793,-0.1090000000000017,2.135,-0.008,64.329,0.1609999999999871,0
2100,0.0243584983255939,0.591,14.173788791117774,191.31,155.6,47.10343156722751,167.07,129.49,0.8979336400392119,9.445,2.211,9.89396416666668,9.943,9.77660666666664,9.827,7.483,2.8809853045495752,19.633,10.159,0.0141567729699872,10.2,35.83091666666667,36.012,0.1537411749339019,41.42873333333333,41.543,0.0804556655823171,38.74523333333332,38.859,0.0589401784249796,30.89881666666665,30.922,0.0169800397941942,2497.6,189.5523798520467,2975.6,46.83,0.036999999999999,2.139,0.004,64.203,-0.1259999999999905,0
2101,0.0277526402266166,0.604,14.161349102163763,191.3,155.63,47.13146690802631,167.23,129.505,0.9024848901000004,9.5,2.219,9.894613166666677,9.946,9.77689333333325,9.832,7.483499999999999,2.8981511498273185,19.072,10.161,0.0143858893332576,10.204,35.82343333333333,36.023,0.1565570634762097,41.423,41.531,0.0753835390924412,38.75241666666668,38.855,0.0579477531091197,30.900549999999992,30.922,0.017147836746504,2498.0,188.9751596830258,2977.8,46.84,0.0100000000000051,2.132,-0.0069999999999996,64.407,0.2039999999999935,0
2102,0.0283903182351224,0.599,14.160594429646038,191.31,155.58,47.110784076625,166.96,129.485,0.9010439331839264,9.398,2.219,9.895486333333304,9.95,9.777394499999978,9.829,7.4815,2.895434565622846,19.071,10.16,0.0146578108540027,10.201,35.8278,36.035,0.1615545035804288,41.416100000000014,41.52,0.076120266127058,38.74693333333335,38.855,0.0562780225239753,30.89293333333332,30.922,0.0173115682559445,2498.2,189.32061807284347,2975.8,46.609,-0.2310000000000016,2.144,0.012,64.426,0.0190000000000054,0
2103,0.0203360468690423,0.592,14.154283051025512,191.31,155.59,47.11539797145612,167.3,129.5,0.8995743602266923,9.5,2.219,9.89073233333334,9.942,9.774212666666651,9.828,7.481,2.8929441599454706,19.084,10.156,0.0143054537584195,10.198,35.82744999999999,36.027,0.1571422140092501,41.42276666666666,41.535,0.0728128240396746,38.74318333333334,38.871,0.0556704868610351,30.89569999999999,30.93,0.0217460691947697,2497.4,189.5470449942292,2977.6,46.609,0.0,2.145,0.0009999999999998,64.178,-0.2480000000000046,0
2104,0.0221563205964546,0.608,14.136712718111,191.41,155.61,46.94586199909848,167.09,129.53,0.8945014997763592,9.508,2.219,9.895178333333265,9.943,9.777511666666664,9.828,7.483,2.902015243243914,20.479,10.158,0.0149079800331905,10.205,35.81956666666667,36.02,0.1570063549039531,41.42354999999999,41.527,0.0740239139096839,38.73931666666667,38.855,0.0556363774627283,30.89161666666666,30.918,0.0154339397813759,2497.8,188.5562211488602,2975.4,46.586,-0.0230000000000032,2.136,-0.0089999999999998,64.392,0.2139999999999986,1
2105,0.0265377835322066,0.605,14.125820054071491,191.33,155.61,46.95903537983561,167.12,129.515,0.8990272727080338,9.469,2.227,9.900268166666576,9.951,9.782422999999968,9.837,7.484500000000001,2.882684629049676,20.046,10.163,0.0147613114621418,10.213,35.79913333333331,35.996,0.1487248017872834,41.42178333333332,41.559,0.0767924986773262,38.7394333333333,38.859,0.0559116635800961,30.84009999999999,30.906,0.043319350199361,2498.4,189.0663621592841,2978.0,47.356,0.7700000000000031,2.175,0.0389999999999997,64.273,-0.1189999999999997,1
2106,0.0261556563974586,0.611,14.104922171084969,191.33,155.66,46.979350606546426,166.84,129.54000000000002,0.901127657900536,9.531,2.227,9.901275333333292,9.946,9.782834666666671,9.835,7.482,2.887417604425376,20.131,10.163,0.0140068946175819,10.211,35.82496666666666,36.023,0.1575620369258603,41.42236666666667,41.52,0.0725372999704675,38.73909999999999,38.859,0.0560428709991789,30.851766666666663,30.898,0.0464978099235177,2500.0,188.96811922318008,2979.6,47.319,-0.036999999999999,2.168,-0.0069999999999996,64.253,-0.019999999999996,1
2107,0.0248048826522084,0.597,14.126938888732914,191.34,155.6,46.974420088553465,167.06,129.445,0.8993488501504483,9.5,2.219,9.899496333333278,9.949,9.781290999999964,9.829,7.4815,2.876527723723618,19.912,10.161,0.0151605758682396,10.221,35.80651666666664,36.02,0.1456678938913256,41.40809999999999,41.52,0.0712140959194663,38.73773333333332,38.859,0.0535919506562439,30.83575,30.906,0.036789656339239,2499.6,188.7141283796488,2977.6,46.502,-0.8170000000000002,2.141,-0.0270000000000001,64.238,-0.0150000000000005,1
2108,0.0237003659176977,0.594,14.126440506865096,191.34,155.61,46.96418818816534,166.78,129.47,0.8988027480060309,9.383,2.219,9.899378999999934,9.95,9.780616999999994,9.832,7.473,2.886580617964216,20.176,10.159,0.013827299540276,10.211,35.78551666666666,35.93,0.1379953931516326,41.39855,41.496,0.0695965187615635,38.73295,38.848,0.0504926324546803,30.808566666666664,30.828,0.0110213454939573,2498.8,188.6573119087136,2979.4,47.111,0.6089999999999947,2.169,0.028,64.248,0.0100000000000051,1
2109,0.0244903474586226,0.595,14.142852329921974,191.32,155.62,46.96017067572958,167.07,129.505,0.8967623841677774,9.633,2.211,9.902353333333302,9.955,9.784835166666676,9.837,7.486499999999999,2.897702521568261,20.479,10.162,0.0150599336874741,10.201,35.77923333333331,35.934,0.1476273786865204,41.38826666666667,41.496,0.0645250881878485,38.73710000000002,38.863,0.0521037751974898,30.80646666666665,30.824,0.0107977817349438,2499.6,188.76066025762225,2975.4,46.955,-0.1559999999999988,2.163,-0.0060000000000002,64.444,0.1959999999999979,1
2110,0.0223519548810758,0.598,14.123850105809272,191.41,155.63,46.979401705075205,167.05,129.495,0.8981114064983176,9.305,2.219,9.904999999999944,9.953,9.787221333333331,9.836,7.486,2.888497231014457,20.163,10.167,0.0140629204568318,10.216,35.78268333333332,35.93,0.1488967896054258,41.38585000000001,41.492,0.0623021138472075,38.72755,38.863,0.0583395743231252,30.81178333333333,30.828,0.0099218841613243,2500.9,188.3021833279716,2977.6,47.05,0.0949999999999988,2.168,0.0050000000000003,64.159,-0.2849999999999966,1
2111,0.0159564732803969,0.578,14.126736845709202,191.28,155.63,46.95605481247229,166.91,129.53,0.899094711460692,9.312,2.219,9.905249333333323,9.952,9.786978833333288,9.838,7.479,2.9011709715305907,20.479,10.167,0.0147356561835848,10.224,35.781949999999966,35.934,0.1471774468030265,41.38855,41.492,0.0620102301565452,38.70393333333334,38.859,0.0702756959860785,30.81045,30.832,0.0132042943707914,2500.6,188.74246987306412,2977.4,47.026,-0.0239999999999938,2.167,-0.0010000000000003,64.107,-0.0520000000000067,1
2112,0.0303758192561159,0.622,14.131250601640362,191.41,155.64,46.94196500900274,167.05,129.48,0.9012668182136232,9.5,2.219,9.905057999999968,9.959,9.787568999999994,9.844,7.484500000000001,2.901699303486624,20.479,10.167,0.0143244422800078,10.22,35.774216666666646,35.93,0.1432151506598768,41.38655000000001,41.488,0.06296015016242,38.68331666666665,38.77,0.0653515893149412,30.8091,30.824,0.0091701431517578,2499.8,189.75135498080567,2981.8,46.766,-0.2600000000000051,2.134,-0.0329999999999999,64.277,0.1700000000000017,1
2113,0.0277189842958842,0.598,14.143395482855343,191.41,155.6,46.94372680511293,166.92,129.52,0.8974578135550078,9.258,2.219,9.893151500000032,9.943,9.775452666666627,9.824,7.48,2.898985786401501,20.479,10.16,0.0143677605467043,10.214,35.77266666666665,35.93,0.1486050010184171,41.38268333333334,41.488,0.0629248924543808,38.6951,38.77,0.0558164971664494,30.82501666666667,30.906,0.0328212889090252,2496.0,189.31845987459096,2975.8,46.729,-0.036999999999999,2.142,0.008,64.35,0.0729999999999932,1
2114,0.022899831001276,0.596,14.085531056993425,191.41,155.95,47.02683441260979,167.08,129.73,0.912199858482563,9.453,2.266,9.892020166666686,9.938,9.773823833333298,9.822,7.5945,2.940251053223549,20.479,10.159,0.0136080550591568,10.208,35.77303333333331,35.918,0.151189853334847,41.38691666666666,41.496,0.0632651915612109,38.706333333333305,38.816,0.055310729846552,30.804066666666653,30.855,0.0236778281948028,2485.6,188.7439055807133,2969.4,46.766,0.036999999999999,2.139,-0.0030000000000001,64.415,0.0650000000000119,1
2115,0.0221959621206938,0.593,14.2154586549492,191.41,155.98,47.66805381824541,167.06,129.765,0.919423670865104,9.414,2.25,9.896404333333312,9.943,9.779129666666645,9.832,7.595,2.971331964073255,20.479,10.159,0.0136281108827529,10.199,35.77961666666665,35.93,0.1548325603722051,41.40239999999999,41.504,0.068762474985282,38.69641666666664,38.777,0.0567672296451219,30.808749999999996,30.832,0.0133627676520262,2484.6,190.3144966050981,2960.6,47.06,0.294000000000004,2.165,0.0260000000000002,65.792,1.3769999999999951,0
2116,0.0239892807983136,0.62,14.212686380406751,191.48,155.95,47.65199280394153,167.02,129.73,0.9179375569861636,9.492,2.242,9.894226166666632,9.938,9.775677166666652,9.824,7.596999999999999,2.969867853384473,20.479,10.158,0.0144602499495419,10.205,35.76618333333332,35.918,0.1494130314089179,41.40315,41.504,0.0692805216346266,38.68324999999998,38.789,0.0670091380057319,30.806966666666664,30.828,0.0179178602939674,2483.6,189.9532781796112,2957.6,46.884,-0.1760000000000019,2.143,-0.0220000000000002,65.751,-0.0409999999999968,0
2117,0.0216970408563219,0.594,14.211560075035743,191.44,155.95,47.6826961574324,166.87,129.73,0.9194657077019852,9.422,2.25,9.898062166666657,9.95,9.779210999999965,9.832,7.596,2.967365174139255,20.431,10.162,0.0157100009262909,10.211,35.77719999999998,35.941,0.1527301597423227,41.402,41.496,0.0704999098448751,38.68976666666665,38.797,0.0653531129980136,30.79590000000001,30.832,0.0354174619385621,2486.0,189.5005705568872,2960.6,46.864,-0.0200000000000031,2.149,0.0060000000000002,65.817,0.0659999999999882,0
2118,0.0228557933166974,0.599,14.204278845222987,191.55,155.94,47.66710042023186,167.02,129.73,0.922529836076706,9.508,2.266,9.8999513333333,9.952,9.780659333333336,9.833,7.5995,2.965525088695653,20.387,10.165,0.0146297016090841,10.21,35.773399999999995,35.941,0.1576865803647177,41.39843333333334,41.492,0.0667604791918145,38.691783333333326,38.793,0.0632463817325544,30.7679,30.832,0.0465769638267891,2487.6,189.65087605284128,2963.6,47.053,0.189,2.171,0.0219999999999997,65.746,-0.0709999999999979,0
2119,0.0194451568338695,0.612,14.200529336437222,191.44,155.98,47.6656777628788,167.08,129.76,0.915753760800154,9.281,2.242,9.89851899999996,9.948,9.78014399999996,9.835,7.598,2.9584480970988154,20.211,10.161,0.0134607274144614,10.214,35.783916666666656,35.934,0.150200125444741,41.39976666666667,41.508,0.0723253868425244,38.70205000000001,38.859,0.0640543797044521,30.825683333333323,30.91,0.0517272808286003,2486.8,190.05795167483123,2965.4,47.35,0.2970000000000041,2.188,0.0170000000000003,65.813,0.0670000000000072,0
2120,0.0232556657333339,0.592,14.212055405238663,191.39,155.94,47.63511865053125,167.34,129.72,0.9189912540908128,9.25,2.25,9.900447833333285,9.948,9.78156099999996,9.831,7.598,2.973193616145334,20.479,10.161,0.0149556926774163,10.209,35.77563333333332,35.941,0.1474129408879795,41.39375,41.492,0.0682983546964141,38.68329999999999,38.805,0.0713785088484188,30.811949999999985,30.828,0.0118813698348525,2487.4,189.92518853818083,2963.4,46.536,-0.8140000000000001,2.144,-0.044,65.797,-0.0160000000000053,0
2121,0.0232345203921472,0.598,14.208622549721312,191.44,155.93,47.67790290656184,166.92,129.75,0.9199452273566048,9.391,2.25,9.90144433333335,9.948,9.781942666666698,9.831,7.5995,2.9734008902412348,20.479,10.163,0.0145994701880527,10.204,35.76499999999999,35.934,0.1508929354413308,41.38933333333333,41.488,0.0629378673077088,38.67718333333333,38.781,0.0651640671667868,30.8085,30.828,0.0152876376332898,2485.8,190.24284797506365,2964.4,46.511,-0.0249999999999985,2.14,-0.004,65.831,0.034000000000006,0
