cycle,FS1_median,FS1_std,FS1_max,FS2_median,FS2_std,FS2_max
1147,7.5565,2.9560470924321693,20.479,9.699,0.01452929715412928,9.75
1148,7.5525,2.9580230832021606,20.479,9.6985,0.01440098270003714,9.74
1149,7.561,2.945766574966105,20.479,9.699,0.015400459543331798,9.746
1150,7.5565,2.9384959463322424,20.454,9.696,0.01441150909252306,9.738
1151,7.564500000000001,2.9565432018936115,20.479,9.693,0.014433253105736298,9.736
1152,7.565,2.9512181758050358,20.479,9.689,0.014327914137767309,9.73
1153,7.563,2.9508959558757755,20.476,9.693,0.015369233245380818,9.746
1154,7.561,2.943839826881343,20.477,9.695,0.01385736777403741,9.738
1155,7.553,2.9434010763668987,20.479,9.6905,0.014139043907009454,9.731
1156,7.561,2.9445294512543763,20.479,9.697,0.015291636829594661,9.743
1157,7.803,3.022850578478535,20.479,9.696,0.01505780921158998,9.739
1158,7.801,3.070701242956519,20.479,9.697,0.015355812923443384,9.742
1159,7.795,3.06975239247659,20.479,9.693,0.014157996200994687,9.738
1160,7.7995,3.0707077544956562,20.479,9.691,0.01506590640795157,9.736
1161,7.799,3.067752797811584,20.479,9.691,0.01531139574738009,9.733
1162,7.8004999999999995,3.0670006263998757,20.479,9.693,0.01521851192381478,9.736
1163,7.798500000000001,3.0567260767872884,20.479,9.6905,0.015545563383213333,9.739
1164,7.795,3.06745550051422,20.479,9.695,0.014593658146497402,9.737
1165,7.804,3.0646208215626745,20.479,9.7,0.015826985313282086,9.743
1166,7.804,3.0744645594510494,20.479,9.701,0.01449966428333566,9.748
1167,7.812,3.062589016686825,20.479,9.703,0.014291372883602368,9.749
1168,7.821,3.0594148074652203,20.479,9.706,0.014713805085706685,9.75
1169,7.808,3.072166300956795,20.479,9.704,0.014248048124139786,9.748
1170,7.804,3.0629970340312345,20.033,9.702,0.014246645232809661,9.744
1171,7.798,3.0494915161124747,20.31,9.701,0.014358427516081232,9.751
1172,7.806,3.067513912655945,20.323,9.696,0.015166990248922459,9.737
1173,7.8,3.0591150406972876,20.479,9.701,0.014286654232135059,9.741
1174,7.798500000000001,3.0452286455541224,20.152,9.7005,0.014507022074928811,9.744
1175,7.8025,3.0685637150918317,20.263,9.699,0.014639060786929937,9.747
1176,7.8015,3.0693006759174852,20.386,9.701,0.014244103623451227,9.75
1177,7.802,3.0792141143697873,20.025,9.703,0.014420247833490952,9.753
1178,7.802,3.0665799699966296,20.211,9.704,0.013987146396940268,9.744
1179,7.805,3.073267926160278,20.224,9.706,0.014158003275930933,9.747
1180,7.821,3.0644327954645623,20.337,9.706,0.015106421867406662,9.759
1181,7.8115000000000006,3.0403956993220076,20.479,9.702,0.014606883901700354,9.75
1182,7.806,3.064315074187022,20.19,9.7,0.014400023186774122,9.744
1183,7.804,3.062133324687353,20.146,9.702,0.014273746286630307,9.738
1184,7.805,3.05734882250605,20.425,9.701,0.015239756679140251,9.75
1185,7.8004999999999995,3.044804222922019,20.274,9.699,0.01430244491125992,9.744
1186,7.8015,3.058087864539315,20.277,9.696,0.013994624534433491,9.738
1187,7.7935,3.06946986995109,20.479,9.693,0.013962960383098905,9.739
1188,7.795,3.027639570621144,20.479,9.693,0.015481714041787343,9.738
1189,7.791,3.037068066217768,20.479,9.695,0.015495786401984138,9.744
1190,7.8015,3.0382732386082325,20.479,9.697,0.01471237086357532,9.739
1191,7.7965,3.020756147638322,20.479,9.694,0.014971255615792954,9.739
1192,7.797499999999999,3.027399547354312,20.479,9.693,0.014456226021498205,9.733
1193,7.804,3.0368423832601463,20.479,9.691,0.014516394124788707,9.736
1194,7.8095,3.038599683986264,20.479,9.699,0.017094478699373687,9.746
1195,7.813,3.0315472830505503,20.479,9.7,0.015091145730718306,9.751
1196,7.806,3.0394868690620944,20.479,9.695,0.014712294742262185,9.738
1197,7.8025,3.024973309796849,20.479,9.696,0.014681102826055163,9.742
1198,7.8075,3.004942887902333,20.479,9.697,0.014034649466329369,9.736
1199,7.804,3.0045385025287192,20.479,9.697,0.015214810975183849,9.742
1200,7.806,3.004507414840566,20.479,9.693,0.015003779063929927,9.738
1201,7.803,3.009161648972457,20.479,9.694,0.016284628870542595,9.735
1202,7.798,2.9875003872795642,19.741,9.703,0.015603824192740515,9.742
1203,7.801,3.0095125032637853,20.471,9.707,0.01495117922291809,9.755
1204,7.8,3.006672973776988,20.479,9.707,0.01423526144249263,9.751
1205,7.806,3.0050514702003266,20.347,9.716,0.014075750132475265,9.753
1206,7.8035,3.00737248966739,20.479,9.717,0.014985750883731209,9.766
1207,7.798,3.000598137121673,20.188,9.715,0.015170593644257966,9.76
1208,7.475,2.898680814619253,20.479,9.715,0.015694021986063844,9.782
1209,7.4635,2.9357381948503845,20.479,9.719,0.016394735555147213,9.764
1210,7.467499999999999,2.934203847096531,20.479,9.726500000000001,0.014766464736061122,9.773
1211,7.464,2.9302992340371805,20.479,9.726,0.014562007955007197,9.769
1212,7.4535,2.9378640248264567,20.479,9.723,0.01514720056745167,9.775
1213,7.4495000000000005,2.94322527560128,20.479,9.724,0.01400228924363181,9.767
1214,7.443,2.9330655597218755,20.479,9.726,0.01509289948663762,9.771
1215,7.446,2.9332635780223493,20.479,9.728,0.01539877062933355,9.768
1216,7.452,2.940676588206765,20.479,9.736,0.0159395016501382,9.787
1217,7.4425,2.926680674882306,20.479,9.731,0.014053232824166834,9.773
1218,7.439500000000001,2.9241421960340097,20.479,9.728,0.014996237610135944,9.778
1219,7.445,2.9314769338448565,19.864,9.73,0.014550433849500215,9.769
1220,7.443,2.941639825373924,19.568,9.73,0.01417547544396048,9.781
1221,7.4485,2.9093652612961156,20.456,9.724,0.014316137172020349,9.768
1222,7.441,2.910265812859664,20.258,9.726,0.015042732582928318,9.771
1223,7.448,2.930028777092164,19.616,9.727,0.014407607799112434,9.773
1224,7.4505,2.9486609012257348,20.184,9.729,0.01559739144607499,9.779
1225,7.453,2.9215748076879846,20.195,9.73,0.015270905919842747,9.778
1226,7.454,2.9264835986322284,20.158,9.720500000000001,0.014587990654683245,9.779
1227,7.452,2.9364586950690126,19.905,9.717,0.014350157976324383,9.759
1228,7.4485,2.946068250934671,19.664,9.724,0.015563758592472592,9.766
1229,7.439,2.935689568999325,20.063,9.726500000000001,0.014172752040078184,9.764
1230,7.449,2.919852039085243,19.889,9.726,0.015073863400554898,9.771
1231,7.443,2.9066652278891754,20.24,9.726,0.015038425185285297,9.788
1232,7.446,2.922818922179937,19.897,9.733,0.015238110027742398,9.778
1233,7.451,2.9316003499468635,19.631,9.742,0.014693524253238978,9.782
1234,7.4435,2.916384533728335,20.006,9.74,0.014301546199840583,9.783
1235,7.446,2.9108771151142827,20.086,9.734,0.015541013646969502,9.781
1236,7.439500000000001,2.9175139267241526,20.036,9.73,0.015366152394109553,9.784
1237,7.439,2.9120643873130594,20.246,9.728,0.014867912213158465,9.769
1238,7.4384999999999994,2.9378980210632744,20.414,9.731,0.014950667811245965,9.773
1239,7.4455,2.9000161703135605,20.479,9.733,0.014108056539477382,9.771
1240,7.448,2.9041619676746744,20.479,9.739,0.01512885767155924,9.783
1241,7.465,2.898190583361401,20.479,9.744,0.016263173676439917,9.787
1242,7.4485,2.899872848998064,20.479,9.73,0.013796848252511835,9.774
1243,7.4435,2.9033788668888385,20.479,9.720500000000001,0.01376209944706383,9.762
1244,7.4485,2.8869654623133045,20.279,9.721,0.015229730684314512,9.762
1245,7.439,2.8957642291353975,20.479,9.726,0.014159868577434526,9.774
1246,7.439500000000001,2.896035475594438,20.479,9.728,0.015512523527757248,9.786
1247,7.439,2.898668753785233,20.479,9.728,0.014335403559518171,9.786
1248,7.442,2.8967971980562717,20.479,9.728,0.015944790668784018,9.784
1249,7.561,2.935034725437064,20.479,9.73,0.015239542972332407,9.782
1250,7.546,2.9739052285692305,20.479,9.731,0.014950165408546639,9.779
1251,7.559,2.97152479848347,20.479,9.731,0.016922586843170953,9.782
1252,7.557,2.960874050184729,20.479,9.73,0.014878996262243078,9.771
1253,7.551,2.9623996630726506,20.479,9.733,0.015471201818164805,9.786
1254,7.557,2.9685060777454333,20.479,9.74,0.016491628793299358,9.804
1255,7.559,2.9672338294324065,20.479,9.7365,0.015582490566100966,9.796
1256,7.5585,2.9672359486003317,20.479,9.731,0.015011652309589242,9.771
1257,7.5665,2.972755292369534,20.479,9.726,0.014834307928191456,9.767
1258,7.564500000000001,2.9831826118973246,20.479,9.728,0.014436764035449481,9.773
1259,7.572,2.974423252685894,20.479,9.733,0.017174105260123727,9.784
1260,7.568,2.972460363557694,20.003,9.733,0.014448636407828666,9.782
1261,7.571,2.9607984667650973,20.222,9.739,0.01594238758023674,9.798
1262,7.559,2.9657035086935886,19.973,9.738,0.01564438193549274,9.784
1263,7.563,2.979598294445148,19.958,9.712,0.014405394459650219,9.756
1264,7.556,2.9665003779572827,20.211,9.71,0.014460714150976864,9.773
1265,7.567,2.954856226946657,20.308,9.713,0.01436645911378319,9.766
1266,7.569,2.9568111408824223,20.341,9.717,0.013967916871355556,9.76
1267,7.555,2.977148961678313,19.859,9.713,0.014002322627114894,9.752
1268,7.559,2.976417723260446,19.868,9.711500000000001,0.014716478277364727,9.75
1269,7.561,2.9622904384126234,20.229,9.717,0.01399029952507583,9.759
1270,7.561,2.9519608978498706,20.019,9.726500000000001,0.01893765001795529,9.773
1271,7.57,2.9542378415547597,20.328,9.739,0.015325653547238098,9.802
1272,7.574,2.9606221370281265,19.934,9.74,0.014783204234353649,9.788
1273,7.569,2.9554916281623016,20.207,9.733,0.015303906248612918,9.781
1274,7.566,2.9660420342442433,19.725,9.735,0.016502982900976963,9.782
1275,7.566,2.973464144538091,19.836,9.734,0.015476938163401207,9.782
1276,7.571,2.960910803447791,19.896,9.735,0.01625388092007039,9.784
1277,7.568,2.9542380265294934,20.176,9.7395,0.014999509452190205,9.784
1278,7.5634999999999994,2.9566237998806324,20.098,9.735,0.014494601685417923,9.78
1279,7.5585,2.9640386330750075,19.911,9.735,0.01508501589351209,9.798
1280,7.574,2.9376599314849754,20.479,9.734,0.015439994968585323,9.779
1281,7.559,2.9454419279090316,20.479,9.737,0.014286302108504062,9.781
1282,7.569,2.9448310114577723,20.479,9.735,0.016382876832567412,9.78
1283,7.5600000000000005,2.9398109802993635,20.479,9.735,0.014990478799779305,9.784
1284,7.565,2.935484016886709,20.479,9.739,0.015305021071712523,9.789
1285,7.561999999999999,2.9427579270517534,20.479,9.74,0.015190059133991364,9.783
1286,7.5565,2.951183645202391,20.479,9.741,0.015556112730832771,9.796
1287,7.563,2.94410581688255,20.479,9.739,0.01599156001310547,9.791
1288,7.561999999999999,2.946653663738002,20.479,9.733,0.014001649378157113,9.777
1289,7.564,2.9398204864387036,20.479,9.728,0.014580907676479042,9.764
1290,7.805,3.0135783415749593,20.479,9.729,0.014727570214723314,9.777
1291,7.806,3.0647942400026045,20.479,9.728,0.016550564669330144,9.771
1292,7.816,3.0607074442805087,20.479,9.735,0.014591600788747853,9.781
1293,7.807,3.0543280638245673,20.479,9.727,0.015228055906781302,9.796
1294,7.807,3.0647723458821585,20.479,9.724,0.015514148765199388,9.776
1295,7.797499999999999,3.0496341179247892,20.479,9.723,0.01485399157347945,9.777
1296,7.8,3.0596994298785662,20.479,9.726,0.015742915746961128,9.769
1297,7.804,3.0571038985505727,20.479,9.726,0.016192901912344043,9.777
1298,7.798500000000001,3.044503319399799,20.479,9.724,0.014690895559969226,9.793
1299,7.796,3.0535053849635942,20.479,9.723,0.014326666669256237,9.762
1300,7.8025,3.0432630142022843,20.479,9.726,0.016770398753343123,9.773
1301,7.8004999999999995,3.0562734755337218,20.071,9.726,0.014392609922014845,9.767
1302,7.801,3.067496992427726,20.114,9.721,0.013817548301650643,9.768
1303,7.798,3.0500535313346027,20.221,9.723,0.01462385325517654,9.774
1304,7.798,3.052586307952879,19.991,9.724,0.016324089607157415,9.786
1305,7.81,3.060384464297377,20.015,9.726,0.014567086092200648,9.766
1306,7.807,3.0440042881319718,20.248,9.724,0.014545985645056844,9.769
1307,7.813000000000001,3.053371095692981,20.01,9.72,0.016761386050267495,9.762
1308,7.8175,3.0482555444300568,20.027,9.723500000000001,0.016175910333740433,9.775
1309,7.805,3.0367774320280723,20.411,9.724,0.016134219916358095,9.771
1310,7.8,3.0624004225297528,19.924,9.722,0.015375159286786193,9.775
1311,7.798,3.03117420963188,20.228,9.72,0.01732108629984185,9.778
1312,7.801,3.030449990435376,20.364,9.724,0.015691756393018293,9.776
1313,7.8035,3.042598559226949,20.021,9.73,0.01567957211265857,9.784
1314,7.806,3.040982911705052,20.061,9.728,0.015358594758108428,9.781
1315,7.798,3.053426932241836,19.972,9.726,0.014801502051950001,9.773
1316,7.8025,3.030949673072974,20.203,9.726,0.014202954441175215,9.771
1317,7.799,3.052127339022993,20.249,9.727,0.01650014004763423,9.786
1318,7.808,3.0263915324761976,20.345,9.722,0.014549987139690737,9.771
1319,7.798,3.0451053235067755,19.654,9.722,0.015458538079482652,9.762
1320,7.807,3.035231113453419,20.063,9.726,0.016047938410027024,9.782
1321,7.809,3.0270566555197163,20.479,9.722,0.014889087629523297,9.767
1322,7.808,3.029925572562321,20.479,9.724,0.015411642626153922,9.768
1323,7.81,3.026232263857746,20.479,9.724,0.01587465500963772,9.778
1324,7.8035,3.021559392694601,20.479,9.723,0.015330511130033166,9.764
1325,7.7965,3.007736051203919,20.479,9.72,0.014838412809779026,9.774
1326,7.802,3.0158492141949265,20.479,9.722,0.016145198758779372,9.774
1327,7.7965,3.026441804492892,20.479,9.717,0.01501950419952522,9.764
1328,7.798500000000001,3.026032726181608,20.479,9.717,0.016261666673653447,9.766
1329,7.7995,3.0228704232426304,20.479,9.724,0.01661157877050667,9.766
1330,7.804,3.0186226777595895,20.479,9.726,0.01608614504243015,9.79
1331,7.804,2.987587214035154,20.226,9.729,0.01576799225822092,9.786
1332,7.8035,2.998008127720585,20.479,9.733,0.017010925733888578,9.78
1333,7.8035,2.9947047041565527,20.344,9.731,0.016084356004173885,9.777
1334,7.806,2.99342158101915,20.479,9.726,0.015649883058121875,9.762
1335,7.8125,2.9995518009918767,20.479,9.723,0.015206200592180778,9.775
1336,7.806,3.0062817845697616,20.479,9.72,0.015124522555321691,9.774
1337,7.814,3.0016756179420523,20.479,9.719,0.014277431494616747,9.77
1338,7.8125,2.998784278318156,20.479,9.723,0.016960777611424508,9.779
1339,7.8095,2.9931486081969356,20.479,9.729,0.015987263207430522,9.776
1340,7.802,3.0029314781784393,20.479,9.729,0.01621642544120467,9.783
1341,7.4645,2.887896771782423,20.479,9.728,0.015949260026132603,9.778
1342,7.458,2.926174873084087,20.479,9.7335,0.016921468337787158,9.802
1343,7.4595,2.9260310465630317,20.479,9.74,0.015624132340962158,9.784
1344,7.4495000000000005,2.9278200900094586,20.479,9.744,0.014667280429308751,9.786
1345,7.458,2.9342837894323432,20.479,9.744,0.014579074201167913,9.802
1346,7.455,2.9215232227287253,20.479,9.742,0.014880056904768475,9.784
1347,7.448,2.9225733715084568,20.479,9.746,0.014183556104621756,9.808
1348,7.4425,2.920660987824255,20.479,9.742,0.01422623627503572,9.793
1349,7.45,2.913610212701921,20.479,9.7385,0.015605689269064789,9.788
1350,7.448,2.913921700546719,20.479,9.741,0.01627755495196514,9.791
1351,7.448,2.9196794773429087,20.479,9.74,0.016217853267546826,9.791
1352,7.454,2.9023566775262077,19.549,9.739,0.016123817570413063,9.789
1353,7.445,2.898138763727551,19.786,9.737,0.015092139566123808,9.781
1354,7.4505,2.915738018426065,19.264,9.731,0.013840347331117327,9.773
1355,7.446,2.902390737646958,19.611,9.733,0.014266495202554004,9.783
1356,7.448,2.9203877091764268,19.274,9.731,0.01599665023017424,9.778
1357,7.448,2.9070821610119104,19.585,9.734,0.015191550458799016,9.79
1358,7.447,2.9065846686932577,20.479,9.733,0.014637088604874032,9.78
1359,7.439,2.9268141331669373,20.146,9.731,0.01407338228846517,9.786
1360,7.435,2.8892241888125003,20.115,9.736,0.015516707566023195,9.777
1361,7.441,2.8921083937615477,19.766,9.74,0.016327888204603663,9.784
1362,7.447,2.8828131725179995,20.029,9.734,0.01491069454816699,9.795
1363,7.438,2.9035514671712845,19.551,9.726,0.014853266355404685,9.764
1364,7.442,2.8999346864327755,19.631,9.720500000000001,0.014947294158847619,9.767
1365,7.4384999999999994,2.899500165409993,19.544,9.721,0.014525673450970535,9.773
1366,7.444,2.8833504512236297,19.847,9.726,0.016356968124704874,9.789
1367,7.4365000000000006,2.91431923445071,20.479,9.73,0.015798924331000982,9.769
1368,7.4435,2.8900592583573292,19.671,9.731,0.015921027628793855,9.788
1369,7.438,2.8782746242340638,19.901,9.724,0.013724997503935243,9.768
1370,7.448,2.896376566543548,19.541,9.726,0.016377752734764002,9.771
1371,7.4485,2.881862401903162,19.698,9.727,0.015808895941009905,9.784
1372,7.452500000000001,2.892449233767963,20.479,9.731,0.014248240282252064,9.771
1373,7.4535,2.8850478973016274,20.479,9.73,0.014493018294987139,9.773
1374,7.4455,2.884058714736939,20.479,9.73,0.013722374484446034,9.778
1375,7.45,2.8823556766041936,20.479,9.727,0.014237159714990219,9.774
1376,7.4415,2.888254193882183,20.479,9.727,0.015397997253580044,9.766
1377,7.4445,2.876518983499781,20.383,9.722,0.013926206264584899,9.766
1378,7.439500000000001,2.8700537126643093,20.224,9.7225,0.01494845865797893,9.764
1379,7.4455,2.872418651148889,20.337,9.724,0.014499429113932058,9.776
1380,7.445,2.8898429875025937,20.479,9.722,0.015553966493417505,9.773
1381,7.4265,2.8763372586049933,20.479,9.719,0.016342100925523337,9.762
1382,7.5504999999999995,2.923900723628636,20.479,9.723,0.013977286607260483,9.771
1383,7.544,2.960862261529593,20.479,9.721499999999999,0.015044885449409927,9.773
1384,7.551,2.964937975838215,20.479,9.723,0.014985913994569855,9.768
1385,7.548500000000001,2.9673550500829258,20.479,9.719,0.014768522226272836,9.768
1386,7.547499999999999,2.940964329280288,20.209,9.717,0.014556843753219627,9.786
1387,7.5504999999999995,2.957570324444929,20.479,9.713,0.01470556737231832,9.764
1388,7.5465,2.9625075941403853,20.479,9.712,0.014711915831928383,9.761
1389,7.5545,2.9642395367153966,20.479,9.715,0.0146062944291314,9.768
1390,7.5600000000000005,2.967030050343452,20.479,9.715,0.01552375493131424,9.756
1391,7.561,2.957179636067947,20.479,9.717,0.014973534433948138,9.781
1392,7.569,2.9669336233968457,20.479,9.716,0.014271006736656237,9.764
1393,7.566,2.9562111359457006,19.439,9.719,0.013903867019131771,9.776
1394,7.559,2.9543658374160504,19.516,9.713,0.014630096722364257,9.752
1395,7.5585,2.9351741155490787,20.381,9.715,0.014132413006437746,9.771
1396,7.559,2.940804466686875,19.887,9.715,0.014293082955306801,9.75
1397,7.5555,2.932964335861256,20.346,9.7165,0.015744951669048015,9.756
1398,7.5504999999999995,2.92948292568564,20.232,9.715,0.013742200600745933,9.757
1399,7.557,2.9449818356388255,19.751,9.717,0.014226488868706985,9.757
1400,7.559,2.935106912734047,19.891,9.718,0.01505083123512169,9.773
1401,7.556,2.954690855765477,19.307,9.717,0.014734260345719744,9.782
1402,7.555,2.9369637511497504,19.816,9.72,0.01417984139752584,9.778
1403,7.559,2.92253223800502,20.018,9.721,0.015221785982698029,9.776
1404,7.5515,2.9191387152026333,19.933,9.719,0.014261396169420812,9.759
1405,7.556,2.937387212111928,19.529,9.723,0.015068730591026308,9.762
1406,7.5525,2.938846576803935,19.529,9.726,0.015111584131329991,9.766
1407,7.557,2.926683270211768,19.841,9.726,0.014801765224332606,9.784
1408,7.558,2.9394105216105513,19.533,9.721,0.014213625631390375,9.777
1409,7.567,2.943155668690915,19.508,9.724,0.013995973266205445,9.776
1410,7.563,2.9279552600187855,19.868,9.719,0.013925428932409497,9.769
1411,7.5600000000000005,2.9381792098572914,19.514,9.72,0.0158965128489496,9.78
1412,7.5649999999999995,2.9416910494216815,19.459,9.721,0.014975046485770057,9.77
1413,7.561,2.9237606215770064,20.479,9.717,0.016151391362990708,9.779
1414,7.553,2.9210730766689834,20.479,9.717,0.014505056301835675,9.761
1415,7.5545,2.929397772376357,20.479,9.719,0.014292853925807323,9.762
1416,7.5575,2.924708942629761,20.479,9.721,0.015725518111224402,9.773
1417,7.553,2.9227912682674284,20.479,9.7195,0.01416396196643208,9.771
1418,7.554,2.9295622205722527,20.479,9.72,0.014506644228312621,9.786
1419,7.5525,2.916822754613933,20.479,9.719,0.016441370177423656,9.766
1420,7.554,2.912168286302057,20.239,9.723,0.015533456451729852,9.769
1421,7.561,2.9077485291392966,20.144,9.719,0.01508613656362193,9.761
1422,7.548,2.914149502319159,20.347,9.72,0.01372279328884265,9.773
1423,7.796,3.0023060283781224,20.479,9.717,0.015361111998330908,9.774
1424,7.798,3.0395385127251564,20.479,9.717,0.01386611381785008,9.757
1425,7.798,3.036074432024333,20.479,9.715,0.01400965562571948,9.759
1426,7.809,3.043899116876262,20.479,9.713,0.014691544136515857,9.753
1427,7.806,3.04552498220355,20.479,9.711,0.014917781627344494,9.766
1428,7.806,3.035014136043682,20.479,9.71,0.014408761941997984,9.77
1429,7.81,3.0360944895602504,20.479,9.711,0.015976145266767758,9.76
1430,7.8,3.0353327056044024,20.479,9.717,0.014431721306043718,9.757
1431,7.798,3.0306891018904847,20.479,9.713,0.014873354344231964,9.768
1432,7.799,3.044760531850753,20.479,9.712499999999999,0.014709263280871706,9.757
1433,7.7915,3.0457190244530787,20.479,9.707,0.014071103325736883,9.757
1434,7.801,3.0388162251795645,19.346,9.702,0.014486162491441202,9.764
1435,7.791,3.0091713102260726,20.249,9.704,0.015949205596334514,9.761
1436,7.791,3.0209060343513885,20.479,9.701,0.015707816286405996,9.751
1437,7.7955000000000005,3.0168295571169566,20.011,9.714,0.01379591035269715,9.766
1438,7.798,3.0223589619183837,19.843,9.716,0.016018249192050724,9.76
1439,7.798,3.0355100883160944,19.444,9.722,0.014692233495877567,9.774
1440,7.800000000000001,3.016038861265347,20.425,9.723500000000001,0.01438165529081162,9.781
1441,7.806,3.02203421516662,20.479,9.726,0.014214572280181897,9.773
1442,7.812,3.0215172690974463,20.479,9.7285,0.01583795858401808,9.781
1443,7.813000000000001,3.0242468818595807,19.839,9.7285,0.01482488310760482,9.791
1444,7.816,3.0114962708079434,20.479,9.733,0.015115128483432503,9.775
1445,7.808,3.006162134376791,20.356,9.729,0.015684965367009078,9.794
1446,7.8085,3.004510392135404,20.324,9.731,0.014607487350672466,9.768
1447,7.8035,3.0044678021834854,20.416,9.733,0.01518118866059507,9.79
1448,7.804,3.0167246345735754,19.844,9.728,0.015684491363693813,9.786
1449,7.806,3.004129910216876,20.347,9.728,0.014860462457911424,9.789
1450,7.797499999999999,3.005821176468783,20.153,9.7305,0.015286029625939432,9.791
1451,7.798500000000001,2.9996151967939073,20.229,9.7295,0.01596265248466353,9.784
1452,7.806,3.015579467673074,19.844,9.733,0.01667728979755565,9.788
1453,7.799,3.0013751617605684,20.245,9.724,0.014942886538310768,9.78
1454,7.8004999999999995,3.0135184069961136,20.479,9.724,0.015878801890298347,9.78
1455,7.800000000000001,3.004382456847278,20.479,9.724,0.015130281102233708,9.77
1456,7.804,3.0058759644366875,20.479,9.722,0.015446870186323996,9.764
1457,7.806,3.004611473747898,20.479,9.719,0.014217808047128739,9.762
1458,7.806,2.9991076566231465,20.479,9.717,0.015211859353715407,9.768
1459,7.801,2.9965002696755816,20.479,9.719,0.01630320586340607,9.777
1460,7.808,3.015445067852681,20.479,9.72,0.015029288786386336,9.777
1461,7.799,3.016637014752182,20.479,9.721,0.015201484858498955,9.775
1462,7.802,3.0145790172748814,20.479,9.723,0.01548852762646009,9.771
1463,7.805,2.9954118271707615,20.479,9.724,0.01672734632845235,9.783
1464,7.8,3.015309122794878,20.479,9.590499999999999,0.06137027389159365,9.747
1465,7.801,3.012921264415124,20.479,9.555,0.015304800731511484,9.597
1466,7.8175,3.0001400387344006,20.39,9.596,0.025293489245638984,9.658
1467,7.797,2.986820655591829,19.778,9.653500000000001,0.02568231930265438,9.714
1468,7.808,2.986730753568648,19.566,9.717,0.02376997440808799,9.773
1469,7.814500000000001,2.992255695100882,19.583,9.806,0.03621991964787926,9.871
1470,7.8175,2.9783589146031213,19.313,9.846,0.020740240914967928,9.892
1471,7.818,2.9797906745783997,19.201,9.887,0.04248112691034245,9.989
1472,7.823,2.97887429998176,19.124,9.966,0.022194604216252262,10.017
1473,7.825,2.990277343628798,19.411,9.989,0.017364379969017057,10.044
1474,7.8245000000000005,2.9903385664787665,19.276,10.017,0.019725452754402475,10.059
1475,7.83,2.982262324189645,19.008,10.041,0.019339417709722827,10.096
1476,7.8235,2.9892263446732112,19.191,10.058,0.01764541295122489,10.109
1477,7.824,2.9826224482232013,19.239,10.072,0.01664307615382425,10.118
1478,7.821,2.9804996649100994,18.944,10.091,0.01643641430119995,10.133
1479,7.831,2.989050839367367,18.989,10.107,0.017615518955426904,10.149
1480,7.827,2.980306876332942,18.989,10.116,0.015025813811239522,10.163
1481,7.833,2.9811793696550293,19.136,10.123,0.016751155160791807,10.174
1482,7.843,2.9839510696906095,19.04,10.134,0.016993147003281195,10.189
1483,7.823,2.9774817716600066,19.222,10.137,0.01553895413839295,10.194
1484,7.8335,2.981629870409,19.025,10.142,0.014606073549375685,10.19
1485,7.8255,2.983166859511238,19.082,10.142,0.015471444606734512,10.203
1486,7.83,2.9862376970818074,19.144,10.149,0.01701145633487264,10.196
1487,7.839,2.989645897686869,19.011,10.154,0.015460459825957687,10.207
1488,7.835,2.98317894091517,19.054,10.161,0.015928642265031448,10.207
1489,7.831,2.9796164756377697,18.969,10.163,0.014347132904981798,10.212
1490,7.833,2.976154885502667,19.002,10.15,0.013204466180074216,10.198
1491,7.8345,2.9824684304313696,18.938,10.150500000000001,0.01614169097507385,10.198
1492,7.8365,2.9811152592912586,19.243,10.146,0.014098239864564613,10.2
1493,7.833,2.984371872121067,18.977,10.14,0.015613794679935384,10.194
1494,7.832000000000001,2.9797186177503874,19.143,10.136,0.01469139376097292,10.174
1495,7.826499999999999,2.9816007377911196,19.218,10.137,0.014511154729202147,10.196
1496,7.821,2.9759402894411147,18.988,10.136,0.015540915802987542,10.194
1497,7.826,2.9823300293181765,19.074,10.139,0.01452684263452362,10.183
1498,7.829,2.9805104507632696,19.343,10.137,0.015474463768968416,10.176
1499,7.8205,2.974674468031687,19.074,10.141,0.014785250362078329,10.179
1500,7.833,2.985895662268122,18.978,10.15,0.014488605466693649,10.194
1501,7.828,2.9799062289753966,19.081,10.151,0.01517563140486912,10.201
1502,7.827500000000001,2.975757613834003,19.122,10.152,0.015051385181504917,10.203
1503,7.8385,2.989564810841079,18.931,10.152,0.01488291074608783,10.209
1504,7.8195,2.9752038615524024,19.076,10.151,0.014968971431991473,10.201
1505,7.8335,2.9727309372486874,18.929,10.154,0.015033018658013314,10.203
1506,7.833,2.97950684179828,18.896,10.154,0.014760612887728274,10.201
1507,7.837,2.9830780749181405,19.271,10.156,0.015032846248557786,10.214
1508,7.831,2.97635934195082,19.116,10.154,0.014500571247358589,10.203
1509,7.8255,2.98629009820732,19.258,10.154,0.015647839478859404,10.211
1510,7.836,2.98732925174999,19.003,10.162,0.015265739571814324,10.206
1511,7.818,2.9726244839261815,18.965,10.156,0.014574580806188842,10.224
1512,7.821,2.9833104036631686,18.904,10.158,0.015298311271787601,10.201
1513,7.822,2.9845341785042416,19.141,10.156,0.015691906313823903,10.208
1514,7.834,2.977662860209442,19.181,10.158,0.01571191316673218,10.219
1515,7.819,2.9946473554164483,18.932,10.158,0.01550361896108042,10.219
1516,7.8345,2.978895271539098,19.259,10.154,0.015152446996184383,10.203
1517,7.831,2.988237031411916,18.954,10.154,0.015330892265345888,10.211
