cycle,EPS1_median,EPS1_std,EPS1_max
2044,2475.8,188.10941344911544,2947.6
2045,2475.8,187.82891147345825,2946.4
2046,2474.2,187.78326212391505,2945.6
2047,2475.8,187.68800126331624,2949.6
2048,2475.6,187.7945729158401,2947.8
2049,2475.4,188.00493702397762,2951.6
2050,2473.6,188.52418761653922,2949.6
2051,2473.8,186.83287361121933,2944.6
2052,2475.8,187.3211187833085,2949.4
2053,2475.8,187.50486317509842,2947.6
2054,2477.8,187.2407949070531,2947.6
2055,2476.6,187.26474365402927,2947.4
2056,2475.8,187.57136772363162,2949.6
2057,2475.8,187.10923838204835,2945.6
2058,2475.6,186.9370885003073,2949.6
2059,2475.8,187.34132094504528,2949.6
2060,2475.4,187.58677047755714,2945.8
2061,2475.4,187.36490854030998,2949.4
2062,2476.0,187.1582793198987,2949.4
2063,2481.6,187.22637987652587,2961.6
2064,2479.4,187.88615701646677,2949.8
2065,2477.8,187.54320785408606,2951.4
2066,2477.8,187.20084839253633,2947.8
2067,2477.8,187.21714197754594,2947.4
2068,2478.0,187.0131598764288,2946.8
2069,2480.0,186.99544500994068,2951.4
2070,2479.8,187.65826530783661,2953.4
2071,2479.6,187.2245129460622,2951.4
2072,2477.8,187.84376006434553,2949.8
2073,2501.8,188.56838925007983,2983.8
2074,2501.6,190.8438688578182,2981.4
2075,2499.8,191.30479645800884,2982.4
2076,2499.6,190.6231926060558,2981.6
2077,2499.6,190.67006906242065,2978.4
2078,2499.6,190.641736106245,2977.4
2079,2499.2,190.68236036186218,2977.8
2080,2497.8,190.73637868999063,2977.4
2081,2500.6,191.0033941236677,2979.0
2082,2500.4,191.57248346221905,2985.0
2083,2498.0,191.58543339855976,2983.0
2084,2496.4,190.0437493168734,2973.8
2085,2497.4,189.74085478482127,2977.2
2086,2502.0,189.58276416073102,2981.0
2087,2499.8,190.10611750377402,2979.8
2088,2499.6,190.0723906554565,2981.4
2089,2499.2,190.86654193463005,2983.0
2090,2499.6,189.41852303616335,2975.6
2091,2499.6,189.7414602790431,2977.6
2092,2497.6,189.56388307720115,2981.6
2093,2496.8,189.8772677075695,2973.8
2094,2497.6,188.87092778021446,2975.8
2095,2498.2,189.05852645069862,2977.6
2096,2497.8,188.8389246896845,2975.8
2097,2501.8,188.4446442780377,2978.8
2098,2498.0,189.62894495770144,2977.6
2099,2499.6,188.84216797203263,2975.8
2100,2497.6,189.5523798520467,2975.6
2101,2498.0,188.9751596830258,2977.8
2102,2498.2,189.32061807284347,2975.8
2103,2497.4,189.54704499422917,2977.6
2104,2497.8,188.5562211488602,2975.4
2105,2498.4,189.0663621592841,2978.0
2106,2500.0,188.96811922318008,2979.6
2107,2499.6,188.7141283796488,2977.6
2108,2498.8,188.6573119087136,2979.4
2109,2499.6,188.76066025762225,2975.4
2110,2500.9,188.3021833279716,2977.6
2111,2500.6,188.74246987306415,2977.4
2112,2499.8,189.75135498080567,2981.8
2113,2496.0,189.31845987459096,2975.8
2114,2485.6,188.74390558071326,2969.4
2115,2484.6,190.3144966050981,2960.6
2116,2483.6,189.9532781796112,2957.6
2117,2486.0,189.5005705568872,2960.6
2118,2487.6,189.65087605284128,2963.6
2119,2486.8,190.05795167483123,2965.4
2120,2487.4,189.92518853818083,2963.4
2121,2485.8,190.24284797506365,2964.4
2122,2484.2,190.76048829557098,2966.4
2123,2485.6,189.8299075329429,2961.6
2124,2481.6,191.79634611782194,2965.2
2125,2481.8,189.5647963832337,2959.6
2126,2483.8,189.36886762268355,2958.4
2127,2483.8,189.9759527267484,2965.2
2128,2483.8,189.5592539498276,2961.6
2129,2485.8,188.83757969181576,2961.8
2130,2487.6,189.0198458425092,2961.8
2131,2485.8,189.21346674112527,2961.0
2132,2487.4,188.93943751375642,2960.4
2133,2487.2,188.9153242130287,2963.2
2134,2484.8,189.54652540932534,2961.6
2135,2485.5,188.00867431116467,2965.8
2136,2485.6,188.4956289935229,2958.6
2137,2484.6,188.78795176324633,2961.8
2138,2485.8,188.34028680281205,2961.4
2139,2485.6,188.4546969396795,2960.6
2140,2485.8,189.0873074145903,2960.4
2141,2485.8,188.83305146030617,2961.6
2142,2486.8,188.28572883026942,2959.8
2143,2487.6,188.84590715903977,2963.6
2144,2485.8,189.14630157880475,2963.6
2145,2486.4,188.34643859517882,2963.6
2146,2485.8,188.36305419655218,2962.4
2147,2487.6,188.7105029311608,2963.6
2148,2487.6,188.35533844814665,2962.4
2149,2487.6,187.97530136847672,2963.6
2150,2487.8,188.2917221452755,2965.6
2151,2488.6,187.5983266195759,2967.6
2152,2483.4,189.51086420322144,2965.8
2153,2484.0,187.40516586271576,2959.0
2154,2486.0,189.09206288513693,2963.2
2155,2477.2,188.08410552942627,2959.0
2156,2476.0,190.47688251641506,2951.0
2157,2475.6,188.99369149982525,2947.4
2158,2478.0,188.84714370932403,2950.8
2159,2473.8,187.7461119935386,2942.4
2160,2476.8,190.00725497466158,2952.2
2161,2480.6,188.50193205516572,2951.0
2162,2480.8,189.2208560419695,2949.2
2163,2480.4,189.35647463850094,2953.2
2164,2480.0,188.9865843656767,2953.0
2165,2482.2,188.82039799285081,2951.2
2166,2482.6,188.34580737871073,2949.6
2167,2480.2,188.9995711448249,2951.4
2168,2478.0,188.56934195560478,2951.2
2169,2480.4,187.01875835125406,2950.2
2170,2480.4,188.46568155898606,2953.6
2171,2478.4,187.85575151460867,2949.6
2172,2479.8,188.0486666756944,2951.6
2173,2479.8,187.85804887306077,2951.4
2174,2479.8,187.96306861116585,2949.8
2175,2476.2,188.21499204715838,2949.6
2176,2475.8,188.09397994689854,2949.8
2177,2475.6,188.0584339192246,2951.0
2178,2475.6,187.46799403399822,2946.6
2179,2475.4,188.37961938633092,2950.0
2180,2477.4,186.92279035956224,2947.6
2181,2480.8,187.59535198225876,2953.4
2182,2481.6,187.1557870029235,2956.8
2183,2480.0,187.4920548783049,2951.0
2184,2481.8,187.00968071525122,2953.4
2185,2481.0,187.51070976798945,2953.6
2186,2479.8,186.8244612168074,2949.8
2187,2482.6,187.4610035612694,2953.0
2188,2481.6,186.58879616281305,2949.8
2189,2484.4,186.75082259470764,2952.0
2190,2484.2,186.74581648592783,2951.0
2191,2484.0,187.24872584476324,2953.4
2192,2484.6,186.3400598615528,2955.8
2193,2484.4,186.7292231517571,2954.0
2194,2484.4,187.97798699822505,2953.0
2195,2484.0,187.49561755299547,2955.2
2196,2486.2,187.75032438533015,2961.0
2197,2484.8,187.55213662322683,2957.0
2198,2486.0,186.74079845291806,2953.4
2199,2486.4,187.11861153727406,2957.2
2200,2481.6,187.53021170373898,2953.2
2201,2481.6,187.06203149087509,2950.8
2202,2480.6,186.84623223307315,2949.4
2203,2481.8,186.7998160646021,2951.6
2204,2483.4,186.5295352208195,2951.4
